#{"t_start": 1686321034.663134, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
330.0,3058,23160.909482
245.0,1960,23162.777321
290.0,2914,23190.54179
180.0,1952,23192.375095
680.0,5096,23196.687639
680.0,5096,23200.926258
490.0,3406,23203.810259
490.0,3406,23206.739041
260.0,2876,23209.326916
180.0,1542,23210.659217
670.0,5069,23239.909742
240.0,1928,23241.615187
465.0,2914,23244.229334
180.0,1962,23270.946498
135.0,2022,23272.674492
425.0,3250,23275.471569
370.0,4404,23279.144632
315.0,3292,23281.953924
260.0,2854,23284.312819
835.0,5076,23288.571724
630.0,5112,23318.175378
365.0,2874,23320.804592
425.0,2836,23347.712824
355.0,4530,23351.752259
450.0,5144,23381.393376
440.0,2874,23383.779782
330.0,2919,23386.326667
330.0,2919,23388.813797
500.0,3750,23392.000409
240.0,2838,23394.546239
200.0,2936,23397.128235
285.0,2446,23424.355975
470.0,4472,23428.206406
290.0,3254,23456.381248
200.0,1914,23458.092637
210.0,1542,23459.420636
705.0,4764,23463.441251
290.0,3074,23466.079998
415.0,5104,23470.258682
240.0,2886,23472.772734
240.0,2886,23475.267872
500.0,4448,23504.19619
400.0,4462,23508.165087
150.0,1426,23509.35635
290.0,3330,23537.506429
145.0,1938,23539.204599
640.0,4510,23567.907811
470.0,5176,23572.20429
265.0,2896,23574.734988
370.0,4302,23578.330429
540.0,3300,23581.072925
265.0,2896,23583.507526
710.0,4788,23587.722891
210.0,2876,23590.208735
415.0,4582,23619.692869
630.0,4576,23648.882856
345.0,4350,23652.746716
405.0,4282,23656.354387
240.0,2844,23658.758047
405.0,4282,23662.425016
240.0,2844,23664.815558
495.0,3496,23668.05311
450.0,3078,23695.741268
470.0,4484,23699.675465
315.0,3016,23727.489035
225.0,2716,23729.935465
155.0,1452,23731.180462
315.0,3290,23734.145988
495.0,4846,23738.223366
395.0,4286,23741.826214
300.0,3272,23744.599454
300.0,3272,23747.389474
395.0,4474,23776.414806
345.0,4000,23779.994041
345.0,3230,23809.608886
395.0,3020,23812.659408
695.0,4798,23844.384044
210.0,1890,23846.27553
280.0,2900,23849.006954
280.0,2900,23851.727586
280.0,2900,23854.344742
540.0,2618,23856.528817
470.0,3733,23859.843431
440.0,2714,23887.647691
250.0,1802,23889.272412
295.0,2886,23891.792921
290.0,2602,23919.126402
865.0,4600,23923.205366
570.0,4418,23927.022067
240.0,2872,23929.458416
315.0,2782,23931.775854
240.0,2872,23934.31323
315.0,2782,23936.68209
210.0,2412,23963.712901
240.0,1960,23965.445253
240.0,2456,23967.628093
185.0,1530,23968.972337
225.0,2280,23995.894005
390.0,4326,23999.661254
210.0,2530,24001.855736
460.0,2942,24031.155773
520.0,3536,24034.593376
520.0,3536,24038.096112
565.0,4270,24042.175223
275.0,3214,24045.205074
245.0,3004,24048.368265
260.0,2902,24051.240366
375.0,2872,24079.525779
170.0,1852,24081.132266
210.0,2462,24083.372252
210.0,2552,24111.040381
350.0,4496,24114.994618
250.0,2982,24117.612985
240.0,2896,24120.013094
345.0,3300,24122.826442
240.0,2896,24125.369716
210.0,2360,24127.306764
280.0,2860,24154.904052
550.0,3244,24157.792053
285.0,2930,24160.374299
345.0,3316,24188.492326
185.0,2384,24190.610253
210.0,2464,24192.790188
820.0,4322,24222.397307
390.0,3085,24224.988703
360.0,3676,24228.070521
390.0,3085,24230.777519
360.0,3676,24233.863441
235.0,2240,24235.844931
270.0,2914,24238.4546
335.0,2796,24266.410599
260.0,2870,24268.914017
290.0,2640,24271.32309
585.0,3390,24299.523461
330.0,2136,24301.378181
225.0,1906,24303.111557
780.0,5090,24307.356122
315.0,2522,24309.48085
500.0,3204,24312.240078
780.0,5090,24316.544662
450.0,5162,24346.618802
465.0,2860,24349.186178
210.0,2502,24351.424645
330.0,3296,24379.545343
525.0,2936,24382.174157
600.0,3524,24410.247641
210.0,2442,24412.296664
210.0,2442,24414.437941
210.0,2442,24416.43856
210.0,2442,24418.523898
415.0,3186,24421.322432
185.0,1890,24423.003696
450.0,3940,24451.462903
290.0,2994,24454.122429
390.0,3094,24456.741846
650.0,4328,24485.689349
125.0,1476,24486.977794
550.0,2862,24489.396798
315.0,2861,24491.825795
550.0,2862,24494.278046
315.0,2861,24496.734951
405.0,3506,24499.90787
65.0,1096,24526.074804
180.0,1630,24527.496826
520.0,2884,24530.028094
270.0,3128,24532.820916
265.0,2550,24562.623478
460.0,3566,24565.772635
420.0,3932,24569.14192
510.0,3674,24572.169517
210.0,2038,24574.003335
210.0,2038,24575.673483
510.0,3674,24578.79153
510.0,4912,24608.495112
490.0,3818,24611.908168
530.0,3718,24640.473946
825.0,4992,24670.797266
325.0,2690,24673.068475
155.0,1712,24674.557066
550.0,3259,24677.230584
550.0,3259,24679.937347
385.0,2654,24682.135414
550.0,3259,24684.804798
430.0,2366,24686.998798
440.0,2872,24689.442153
210.0,2102,24716.17496
415.0,2796,24718.695504
440.0,4586,24747.892643
240.0,3052,24750.570124
290.0,2394,24752.716501
275.0,3050,24755.254882
470.0,2938,24757.790883
300.0,3979,24761.082025
300.0,3979,24764.40749
470.0,2938,24766.83496
435.0,2212,24793.988467
655.0,3534,24796.974458
240.0,2890,24799.511461
370.0,4310,24828.342023
335.0,2328,24830.40232
415.0,3596,24858.668272
365.0,3088,24861.33379
385.0,2242,24863.207878
545.0,4133,24866.737876
385.0,2242,24868.644897
385.0,2242,24870.55122
335.0,2556,24872.883213
345.0,2912,24875.403658
535.0,2650,24902.961654
395.0,3202,24905.795086
405.0,2442,24907.935086
180.0,1536,24934.959391
150.0,1554,24936.224415
395.0,4252,24939.996443
260.0,2538,24942.108392
260.0,2538,24944.128888
345.0,2742,24946.52489
260.0,2538,24948.675619
260.0,2146,24950.611619
225.0,2168,24977.994644
515.0,2722,24980.364066
350.0,2280,24982.389462
225.0,2836,25010.36009
420.0,4286,25014.045154
335.0,2612,25016.262863
300.0,3230,25044.434517
640.0,3260,25047.103344
640.0,3260,25049.928343
670.0,4018,25053.241163
670.0,4018,25056.612604
335.0,4446,25060.648139
410.0,2470,25062.855509
415.0,2686,25090.92788
390.0,2242,25092.939201
560.0,4216,25121.686219
255.0,3060,25124.317726
450.0,2952,25126.763923
565.0,4637,25130.64662
220.0,2790,25132.948943
220.0,2790,25135.37794
220.0,2790,25137.778625
260.0,2972,25140.370439
270.0,2664,25168.10234
425.0,4096,25171.779329
555.0,4422,25201.040508
230.0,2082,25202.905483
365.0,2884,25205.408961
255.0,3368,25208.299775
40.0,1238,25209.407067
375.0,3804,25212.602693
225.0,1904,25214.242959
225.0,1904,25215.798884
210.0,2484,25243.441528
490.0,4476,25247.424121
425.0,4476,25276.85794
280.0,2669,25279.208173
290.0,3172,25307.68504
315.0,2804,25310.106482
240.0,2456,25312.260678
205.0,1912,25313.86368
305.0,2496,25316.007683
205.0,1912,25317.576331
375.0,2733,25319.92951
210.0,2700,25322.447511
535.0,2934,25350.37462
345.0,2606,25352.611373
165.0,1874,25354.288105
155.0,1782,25355.846517
510.0,4328,25384.800432
150.0,1370,25386.010433
230.0,1946,25387.67363
155.0,2140,25389.52906
130.0,1460,25390.807273
315.0,2574,25392.968911
315.0,2574,25395.186319
315.0,2574,25397.338707
210.0,2692,25424.960298
595.0,3438,25427.893585
395.0,4436,25457.580049
380.0,2912,25460.141828
425.0,3092,25462.826828
820.0,4320,25491.812806
345.0,2976,25494.291809
345.0,2976,25496.795526
345.0,2976,25499.245947
480.0,3286,25502.064976
565.0,4288,25505.996462
210.0,2406,25533.609209
315.0,2598,25535.888546
235.0,2922,25538.455724
535.0,4204,25567.390909
335.0,2614,25569.684068
370.0,3190,25572.382543
595.0,3412,25575.309399
290.0,2932,25577.805904
340.0,2488,25579.813135
595.0,3412,25582.742371
405.0,3754,25611.391905
335.0,2242,25613.361023
495.0,3160,25616.175029
230.0,2000,25643.607213
285.0,2738,25646.099679
495.0,3230,25648.929699
355.0,2402,25676.654332
360.0,3254,25679.456951
420.0,2656,25681.673424
680.0,3896,25684.903517
420.0,2788,25687.194948
125.0,1636,25688.590944
820.0,4000,25692.17753
450.0,3377,25720.431979
235.0,3014,25723.054996
285.0,2530,25725.380243
405.0,2621,25753.195406
635.0,3314,25756.124141
350.0,3270,25758.956469
425.0,3954,25762.307105
425.0,3954,25765.635549
425.0,3954,25768.938932
470.0,3176,25771.592447
335.0,2882,25774.130568
360.0,3426,25805.06878
400.0,3134,25808.21047
680.0,3738,25839.588005
395.0,2914,25842.5903
515.0,3296,25846.028955
395.0,3548,25875.005344
475.0,3840,25878.33135
475.0,3840,25881.475464
475.0,3840,25884.655876
345.0,2172,25886.531351
295.0,2480,25888.772349
340.0,2378,25890.87735
225.0,2376,25893.007622
300.0,2546,25921.293493
495.0,3494,25924.351985
370.0,2517,25926.679721
465.0,3575,25955.824136
155.0,1760,25957.344044
320.0,2644,25959.570067
335.0,2896,25962.030043
375.0,2910,25964.454292
335.0,2896,25966.875791
565.0,3720,25970.367184
215.0,2116,25997.37003
255.0,2066,25999.20503
285.0,2416,26001.25405
365.0,2802,26029.792261
260.0,2566,26031.992455
415.0,2462,26034.217909
335.0,2188,26036.102735
515.0,4188,26039.702174
300.0,2660,26041.921175
330.0,2593,26044.162699
420.0,3162,26046.79424
285.0,2196,26074.188224
320.0,2743,26076.61133
290.0,2378,26078.674475
325.0,2082,26106.241354
330.0,3128,26109.006852
300.0,2970,26111.708495
430.0,2016,26139.337592
430.0,2362,26141.459151
240.0,2762,26143.879858
320.0,3198,26146.544312
200.0,2880,26149.005717
200.0,2880,26151.487719
200.0,2880,26154.108392
400.0,3314,26157.052227
390.0,3150,26185.996331
300.0,2078,26187.749663
365.0,2774,26190.202663
475.0,2633,26218.210757
365.0,2734,26220.645298
470.0,3863,26224.034483
385.0,2812,26226.409021
385.0,2812,26228.761036
530.0,3002,26231.385812
315.0,2272,26233.291995
210.0,2446,26261.399333
370.0,2462,26263.613615
635.0,4478,26267.506556
260.0,2878,26295.704482
415.0,3534,26298.847465
695.0,3118,26327.539812
300.0,2472,26329.642793
255.0,2646,26331.864146
245.0,2422,26333.920017
160.0,2402,26335.976623
160.0,2402,26338.026623
230.0,2338,26340.056004
370.0,2724,26342.593284
425.0,2636,26370.863694
390.0,3180,26373.746693
260.0,2804,26376.270127
360.0,2740,26404.555937
455.0,2516,26406.806948
335.0,2858,26409.295576
260.0,2796,26411.62758
260.0,2796,26414.076359
300.0,2585,26416.14882
175.0,2372,26418.185818
305.0,2684,26446.87294
285.0,2242,26448.845232
285.0,2636,26451.092233
390.0,3157,26479.729286
260.0,2790,26482.243598
320.0,3028,26484.859814
330.0,3186,26513.729545
470.0,3724,26516.866888
125.0,2078,26518.622979
125.0,2078,26520.348232
165.0,2120,26522.124856
170.0,2310,26524.037214
480.0,3170,26526.909561
380.0,2434,26528.996791
290.0,2906,26557.988494
260.0,3390,26560.952541
315.0,2458,26563.137202
245.0,2442,26591.126916
365.0,2918,26593.710407
555.0,2976,26596.278162
285.0,2728,26598.565163
285.0,2728,26600.896386
485.0,2972,26603.377775
485.0,2972,26605.968272
300.0,2606,26608.216364
335.0,3830,26637.359574
205.0,1926,26639.074996
320.0,2730,26641.481598
460.0,2884,26670.000239
305.0,2644,26672.294834
240.0,2820,26674.769834
330.0,2182,26702.760894
225.0,2146,26704.570893
260.0,2164,26706.444893
285.0,2566,26708.533848
260.0,2164,26710.428294
345.0,2730,26712.891878
365.0,3472,26715.96108
515.0,2692,26744.181598
365.0,2683,26746.658159
390.0,3100,26749.35466
320.0,3146,26778.435922
780.0,4770,26782.545021
575.0,2692,26784.747022
315.0,2294,26786.709024
575.0,2692,26788.979205
355.0,3368,26791.983423
285.0,2256,26794.12387
365.0,2676,26822.620556
345.0,2774,26825.097001
285.0,2312,26827.121444
285.0,2824,26855.608912
580.0,3916,26859.030433
415.0,3560,26862.140899
550.0,4264,26865.675091
330.0,3042,26868.254143
290.0,2994,26870.765146
330.0,3042,26873.327678
420.0,2994,26875.741657
175.0,1968,26903.390846
290.0,2882,26905.906615
310.0,2918,26908.493621
315.0,2116,26936.39445
290.0,2310,26938.469891
180.0,2312,26940.472073
340.0,3276,26969.676574
285.0,2888,26972.229397
640.0,3608,26975.164741
330.0,2374,26977.223949
485.0,2742,26979.637187
330.0,2374,26982.281553
210.0,2424,26984.571556
315.0,2724,26987.065567
420.0,4192,27016.705753
535.0,3309,27019.634275
575.0,4128,27050.045519
665.0,4200,27053.577536
360.0,2450,27055.611048
575.0,2808,27058.009048
360.0,2450,27060.02649
575.0,2808,27062.405008
420.0,3250,27091.002683
460.0,3016,27093.738392
470.0,2928,27096.297865
425.0,2880,27124.891816
500.0,2696,27127.391515
285.0,2536,27129.74155
155.0,1576,27156.750325
265.0,3102,27159.467053
315.0,2850,27162.026953
205.0,1962,27163.602127
315.0,2850,27166.092385
275.0,3096,27168.713683
320.0,3270,27171.659622
515.0,3252,27200.408371
300.0,3040,27203.187557
565.0,4320,27206.959558
260.0,2536,27235.414831
590.0,4286,27239.208068
525.0,3300,27242.009262
315.0,2686,27244.196255
460.0,2596,27246.379255
525.0,3300,27249.235819
595.0,3680,27278.626795
50.0,1460,27279.881118
590.0,4089,27283.56604
530.0,2994,27312.228693
620.0,3068,27314.919139
510.0,3054,27317.645139
445.0,2960,27346.228632
260.0,2430,27348.311894
260.0,2430,27350.473596
510.0,3222,27353.162734
260.0,2894,27355.656344
345.0,2974,27358.277381
290.0,2428,27360.431383
405.0,3206,27389.40886
360.0,2490,27391.579334
185.0,2050,27393.395372
250.0,3342,27422.626944
260.0,2368,27424.772951
620.0,4794,27428.759924
310.0,2330,27430.73133
310.0,2330,27432.793705
310.0,2330,27434.779102
310.0,2330,27436.728105
560.0,2890,27439.282711
535.0,3212,27468.125085
250.0,2810,27470.578106
105.0,1548,27471.929085
285.0,4120,27501.588675
650.0,3174,27504.431543
475.0,3000,27533.030386
60.0,1088,27534.059756
650.0,3928,27537.374137
650.0,3928,27540.761594
650.0,3928,27544.089847
705.0,3706,27547.457034
795.0,5300,27577.977703
590.0,4272,27581.793031
345.0,2764,27584.212052
415.0,4550,27614.07133
480.0,4210,27617.682527
100.0,1496,27618.955541
100.0,1496,27620.158522
100.0,1496,27621.44652
735.0,4972,27652.556727
240.0,3028,27655.756894
285.0,3000,27658.860279
260.0,2918,27690.70904
670.0,4188,27694.44122
450.0,3926,27697.897636
315.0,3446,27700.689878
315.0,3446,27703.575364
405.0,4118,27707.143765
345.0,2878,27709.786026
315.0,4032,27739.670682
170.0,1928,27741.404751
475.0,3668,27771.393469
345.0,2384,27773.797718
350.0,3230,27777.037091
535.0,3312,27808.779138
290.0,2902,27811.696674
275.0,2718,27814.419453
250.0,2286,27816.594764
330.0,2976,27819.523424
330.0,2976,27822.514423
230.0,2008,27824.472461
430.0,3810,27855.212203
255.0,2792,27857.684433
350.0,2904,27860.238163
650.0,3962,27889.987441
270.0,2406,27892.070852
285.0,2456,27894.341857
315.0,2530,27896.497739
315.0,2530,27898.64045
255.0,2182,27900.526626
345.0,2360,27902.586799
765.0,4238,27932.44543
185.0,2108,27934.291797
460.0,2916,27936.841022
285.0,2338,27964.973517
60.0,1146,27965.976004
450.0,3811,27969.295548
285.0,2754,27997.878594
420.0,4316,28001.524425
695.0,3544,28004.510458
315.0,2716,28006.80308
315.0,2266,28008.676611
260.0,2386,28010.742925
345.0,2846,28013.329079
270.0,2900,28015.935548
225.0,2788,28044.665899
350.0,3254,28047.572681
270.0,2712,28050.084662
390.0,3546,28079.425328
260.0,2128,28081.327325
360.0,3256,28084.106325
285.0,2824,28086.537517
575.0,3178,28089.194874
700.0,4014,28092.859678
575.0,3178,28095.543327
315.0,2350,28097.625054
260.0,2900,28126.493829
285.0,2272,28128.446831
590.0,4324,28161.077793
545.0,2470,28163.325618
385.0,3976,28166.928929
615.0,3708,28196.073059
285.0,3394,28198.941732
350.0,3250,28201.610108
315.0,2568,28203.764452
460.0,4293,28207.46416
530.0,2338,28209.529704
335.0,3184,28212.61037
230.0,2276,28240.911926
820.0,4018,28244.445927
275.0,3030,28247.140945
430.0,3084,28276.540002
485.0,2970,28279.212093
640.0,4696,28283.194999
315.0,3402,28286.117463
345.0,2402,28288.124976
315.0,3402,28291.008337
365.0,4364,28320.916153
365.0,4330,28324.738108
440.0,3578,28354.0371
495.0,3262,28356.854801
870.0,5168,28361.278937
620.0,4150,28364.827849
275.0,2392,28366.889926
275.0,2392,28368.864927
275.0,2392,28370.924572
365.0,3472,28400.194978
420.0,3702,28403.424478
330.0,2634,28431.745465
255.0,1962,28433.510399
260.0,2920,28436.143669
305.0,2894,28465.47987
350.0,3434,28468.455522
380.0,3130,28471.095038
390.0,3426,28473.987043
380.0,3130,28476.610548
315.0,2594,28478.741078
230.0,2500,28480.905736
395.0,3876,28510.653872
595.0,3844,28514.106147
580.0,4116,28544.039732
335.0,2836,28546.579614
485.0,4382,28550.348251
395.0,4192,28553.808439
490.0,2912,28556.356817
395.0,4192,28559.892023
490.0,2912,28562.353722
315.0,2858,28591.042748
235.0,2406,28593.132222
480.0,2908,28595.751225
660.0,5548,28626.495149
375.0,2404,28628.554514
570.0,4348,28658.502539
240.0,2884,28661.028387
310.0,3340,28663.871867
470.0,4545,28667.689582
470.0,4545,28671.422305
320.0,4250,28675.113602
420.0,3802,28704.94799
295.0,3082,28707.755607
285.0,2946,28736.608229
155.0,2444,28738.836724
375.0,3628,28742.042827
390.0,4270,28745.619587
485.0,3102,28748.342789
335.0,2650,28750.579029
260.0,2912,28753.083989
335.0,2650,28755.340182
425.0,2888,28783.939031
405.0,4434,28787.847612
420.0,3398,28817.095621
210.0,2402,28819.29062
290.0,3034,28822.007832
315.0,3350,28850.881322
440.0,4090,28854.504942
285.0,2340,28856.392339
180.0,2204,28858.340331
180.0,2204,28860.172422
285.0,2340,28862.128937
495.0,4054,28865.745187
295.0,2820,28894.319054
270.0,3014,28897.124721
565.0,3376,28900.402166
240.0,2914,28929.542741
490.0,3146,28932.38309
460.0,2916,28934.883286
295.0,2700,28937.193032
295.0,2700,28939.456407
365.0,3968,28942.805291
365.0,3968,28946.195345
255.0,3134,28975.074531
210.0,2392,28977.177341
420.0,4108,28980.856001
375.0,2932,29009.658157
325.0,4326,29013.464794
315.0,3290,29042.231624
210.0,2462,29044.363073
275.0,3044,29046.941592
270.0,2988,29049.510008
275.0,3044,29052.14493
440.0,3036,29054.757454
375.0,4326,29058.710692
230.0,2402,29060.840911
670.0,4092,29090.411749
290.0,3114,29093.127616
365.0,3720,29122.790579
385.0,3024,29125.406597
210.0,2520,29127.54653
225.0,2572,29129.713981
210.0,2520,29131.856445
210.0,2520,29134.071836
260.0,2954,29136.631056
210.0,2600,29165.256288
415.0,2650,29167.643409
210.0,2496,29169.84676
470.0,4806,29200.681204
285.0,2904,29203.257198
375.0,3300,29206.137686
230.0,2868,29208.523494
390.0,4396,29212.202286
390.0,4396,29215.860889
390.0,4396,29219.52254
390.0,4332,29249.824523
300.0,3106,29252.546982
530.0,3300,29281.760759
390.0,4412,29285.678554
240.0,2870,29314.523955
215.0,2514,29316.661991
410.0,4404,29320.338038
210.0,2556,29322.484015
210.0,2556,29324.626015
290.0,4224,29328.15438
565.0,4488,29332.129952
270.0,2892,29361.438577
210.0,2444,29363.576406
210.0,2474,29365.895049
265.0,2826,29394.849954
145.0,1496,29396.154955
590.0,4358,29399.888954
440.0,4857,29403.970426
160.0,2498,29406.18745
440.0,4857,29410.19497
160.0,2498,29412.304095
265.0,2870,29441.147288
280.0,2814,29443.562438
420.0,4398,29474.264382
460.0,2836,29476.752983
210.0,2428,29478.921725
575.0,4614,29509.75472
235.0,2862,29512.166162
155.0,1838,29513.912669
155.0,1838,29515.522109
650.0,5144,29519.812614
510.0,4254,29523.498087
595.0,3748,29526.863381
445.0,2862,29555.829117
365.0,3498,29558.95513
330.0,3324,29561.97221
375.0,4348,29592.145808
270.0,3030,29594.779193
365.0,4838,29598.876897
330.0,3544,29601.895127
365.0,4838,29605.990984
365.0,4838,29610.06271
465.0,4482,29640.380745
510.0,3114,29643.151634
240.0,2888,29645.664515
300.0,2434,29674.204715
300.0,2846,29676.696476
515.0,3284,29705.838324
490.0,3162,29708.576327
270.0,2656,29710.809196
270.0,2656,29713.080354
270.0,2656,29715.363319
270.0,2656,29717.582673
565.0,4566,29721.589706
495.0,4824,29751.922578
365.0,4838,29756.580168
850.0,4508,29789.787949
700.0,4574,29794.103415
415.0,4544,29798.543324
330.0,4144,29802.509454
545.0,6484,29808.541924
330.0,4144,29812.461433
440.0,5188,29843.643613
330.0,3156,29846.480043
310.0,3166,29849.237745
590.0,4619,29879.371879
390.0,4298,29909.606222
470.0,4530,29913.429244
365.0,5145,29917.781045
465.0,4738,29921.734637
465.0,4738,29925.709121
565.0,4336,29929.509274
340.0,3068,29932.213401
250.0,2978,29961.476669
640.0,4692,29965.579649
330.0,3348,29994.670684
240.0,2904,29997.218147
240.0,2998,29999.74159
240.0,2998,30002.413173
730.0,5198,30006.681815
240.0,2998,30009.249748
580.0,4002,30012.977504
295.0,3016,30042.557038
255.0,3078,30045.298356
590.0,4366,30076.475881
670.0,4958,30080.846892
965.0,4342,30084.654802
470.0,3002,30087.228726
310.0,3030,30089.872147
420.0,4872,30093.941806
470.0,3002,30096.541673
435.0,4722,30127.535454
295.0,2996,30130.112971
305.0,3220,30159.560332
420.0,4424,30163.543298
440.0,2838,30192.40633
420.0,4827,30196.525264
365.0,3240,30199.404701
495.0,4664,30203.287976
670.0,4780,30207.376713
495.0,4664,30211.237247
470.0,5174,30215.857445
450.0,5130,30247.106643
435.0,4394,30277.498004
295.0,3058,30280.158535
360.0,3202,30282.946167
630.0,4856,30287.022298
515.0,4550,30290.840569
515.0,4550,30294.864202
470.0,4488,30298.58504
900.0,4804,30329.530801
290.0,3072,30332.257508
420.0,4774,30363.628784
665.0,5164,30368.115783
850.0,5182,30398.988606
285.0,2842,30401.409548
465.0,2980,30403.908669
260.0,2898,30406.454766
285.0,2842,30408.794219
440.0,2898,30411.431517
415.0,4576,30442.440102
650.0,4918,30446.797321
240.0,3036,30475.921849
365.0,4364,30479.78769
390.0,4480,30483.555331
425.0,2854,30485.953792
565.0,4366,30489.700963
565.0,4366,30493.39314
545.0,4420,30497.207507
395.0,4560,30527.848666
495.0,4768,30532.127688
590.0,4268,30562.72596
210.0,2428,30564.793926
155.0,1162,30565.844925
460.0,2880,30595.092065
500.0,4806,30599.108085
420.0,4540,30602.915694
390.0,4304,30606.497286
420.0,4540,30610.283785
395.0,4258,30613.945258
565.0,4380,30617.801797
480.0,5174,30648.487863
330.0,3308,30651.405613
260.0,2916,30680.89228
290.0,2912,30683.509626
315.0,3262,30686.282923
440.0,4512,30690.129223
440.0,4512,30693.997939
440.0,4512,30697.752239
595.0,4254,30701.41207
545.0,4324,30731.724723
470.0,4988,30736.154946
765.0,4334,30766.431811
65.0,1048,30767.264812
270.0,2960,30769.940999
280.0,2996,30799.133263
460.0,2896,30801.569142
460.0,2896,30804.024453
260.0,4630,30807.890554
460.0,2896,30810.468238
255.0,3010,30813.118238
220.0,4562,30817.146967
440.0,2884,30846.446527
460.0,2862,30848.997527
400.0,2498,30851.246588
275.0,2994,30880.31104
240.0,2976,30882.91302
365.0,4500,30886.661178
625.0,4534,30890.494017
460.0,2872,30892.797237
365.0,4500,30896.59677
240.0,2974,30899.242319
700.0,3292,30928.995325
495.0,4660,30933.113823
260.0,4700,30963.663962
440.0,2908,30966.239959
545.0,3278,30969.097026
345.0,3240,30971.830944
345.0,3240,30974.599938
345.0,3240,30977.341451
265.0,2230,30979.165454
80.0,1136,31006.837647
260.0,2862,31009.299647
790.0,4328,31013.046903
595.0,5159,31044.091831
365.0,4356,31074.351854
490.0,3202,31077.123773
460.0,4534,31080.868203
320.0,3324,31083.598637
320.0,3324,31086.423415
460.0,4534,31090.174062
425.0,2920,31092.861941
260.0,2868,31122.057599
465.0,3180,31124.962382
210.0,2378,31127.042784
490.0,3150,31156.568201
260.0,4662,31160.583463
420.0,4350,31164.313461
595.0,4466,31168.073465
330.0,3224,31170.708371
620.0,4450,31174.523973
620.0,4450,31178.22862
290.0,2996,31207.285119
390.0,4330,31211.027866
110.0,1188,31212.075669
150.0,2408,31240.827273
620.0,4412,31244.642518
535.0,4264,31275.424054
290.0,3012,31277.942224
855.0,5157,31282.237469
855.0,5157,31286.566718
300.0,3332,31289.345642
425.0,4466,31293.270257
505.0,4214,31297.564354
395.0,4346,31330.814056
545.0,4340,31334.606924
595.0,4310,31364.801877
290.0,3056,31367.463866
260.0,2928,31369.895658
260.0,2928,31372.374177
365.0,4296,31376.075814
365.0,4296,31379.612994
330.0,3312,31382.4813
240.0,2842,31411.493178
455.0,5324,31416.202854
275.0,3086,31445.256315
415.0,4540,31449.285302
275.0,3040,31451.964891
595.0,4350,31482.39448
825.0,4452,31486.113196
460.0,2886,31488.522965
290.0,3244,31491.242987
825.0,4452,31494.96336
865.0,4620,31499.091404
460.0,2954,31528.440824
620.0,5312,31533.152602
345.0,3324,31562.407329
270.0,3090,31565.062116
285.0,3908,31568.378681
295.0,2954,31570.863051
295.0,2954,31573.390033
295.0,2954,31575.894961
240.0,2822,31578.378799
480.0,3032,31580.991574
210.0,1440,31608.800288
390.0,4260,31612.614125
765.0,5222,31643.773069
315.0,3828,31647.189809
570.0,5150,31651.580147
790.0,4302,31655.163589
790.0,4302,31658.820686
335.0,3082,31661.477196
535.0,2842,31663.825176
620.0,5144,31694.971951
155.0,1772,31696.52742
95.0,1456,31724.62153
270.0,2876,31727.244369
280.0,2992,31729.883766
730.0,4220,31765.72352
240.0,2996,31768.534149
285.0,3908,31772.497352
285.0,3908,31776.291078
335.0,3270,31779.541591
520.0,3320,31782.858985
275.0,3068,31785.963151
835.0,4516,31817.813554
265.0,2934,31820.357558
300.0,4030,31850.776917
870.0,4872,31855.073001
410.0,3928,31858.764459
185.0,1994,31860.714891
295.0,2900,31863.191292
185.0,1994,31865.04704
280.0,2982,31867.647243
420.0,4866,31898.788141
495.0,5010,31929.913149
420.0,4258,31933.821831
470.0,4526,31964.28282
525.0,4380,31967.993391
820.0,4464,31971.795973
365.0,4322,31975.380012
790.0,4360,31978.998222
790.0,4360,31982.713749
330.0,3148,31985.55887
280.0,3126,32014.771585
480.0,3018,32017.456842
210.0,2022,32019.255832
740.0,4530,32049.921804
840.0,3908,32053.395921
210.0,2468,32055.459444
405.0,4522,32059.210856
625.0,4394,32062.948904
405.0,4522,32066.712038
405.0,4522,32070.479595
605.0,4456,32101.005288
285.0,2378,32103.112032
305.0,2572,32105.364095
330.0,3094,32134.582296
330.0,3160,32137.340714
590.0,4308,32167.960561
770.0,5270,32172.329167
320.0,3114,32175.053823
320.0,3114,32177.662821
475.0,2748,32179.98931
320.0,3114,32182.579757
470.0,4738,32186.947802
520.0,3358,32216.30901
285.0,2840,32218.857457
520.0,3042,32221.561618
390.0,4558,32252.979557
210.0,2452,32255.11393
395.0,4196,32258.754124
245.0,2818,32261.096624
275.0,3098,32263.73964
275.0,3098,32266.416165
320.0,3290,32296.10949
440.0,2854,32298.623488
640.0,4686,32302.61891
925.0,4486,32332.831582
640.0,5112,32363.894672
380.0,2614,32366.22315
380.0,2614,32368.408734
725.0,4798,32372.385679
405.0,3420,32375.292555
565.0,4396,32379.252641
545.0,3272,32408.44811
450.0,4476,32412.346723
470.0,4404,32442.553291
455.0,4884,32446.709764
230.0,2928,32449.194181
230.0,2928,32451.620322
475.0,3020,32454.177801
265.0,2840,32456.499081
180.0,1884,32458.394432
515.0,2872,32487.859907
255.0,2904,32490.44735
695.0,4864,32521.060009
275.0,3054,32523.703488
210.0,2640,32526.079053
475.0,2904,32528.519636
515.0,3020,32531.125976
530.0,4886,32535.274606
